GENESIS-Tabelle: Temporär
Einzahlungen nach Einzahlungskonten und Produktgruppen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
- Land, Gemeinden, Gemeindeverbände - Jahr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
(Produktgruppen im Tabellenkopf/Konten in Vorspalte);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Finanzrechnungsstatistik der Gemeinden/GV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Einzahlungen (EUR);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen;Produktgruppen
2011;05111000;Düsseldorf, krfr. Stadt;6146;Zuschüsse lfd. Zwecke v.: sonst. öfftl. Sonderr.;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21200;-;-;-;-;-;2130;-;-;-;-;16400;-;5000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;44730
2011;05111000;Düsseldorf, krfr. Stadt;6147;Zuschüsse lfd. Zwecke v.: priv. Untern.;-;-;2000;-;-;-;-;-;-;800;-;-;-;-;-;-;12484;152183;2350;-;75000;99650;-;-;36177;150000;-;-;12500;-;-;-;-;-;-;-;-;-;-;-;46669;-;-;2363;1069975;9036;-;-;-;-;5000;-;1346;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;300;-;-;95;-;-;-;-;-;-;-;-;1677928
2011;05111000;Düsseldorf, krfr. Stadt;6148;Zuschüsse lfd. Zwecke v.: übrige Bereiche;-;-;-;4412;-;-;-;-;-;80;-;-;-;-;11548;23123;10504;152845;8650;-;308703;5555;-;-;-;72354;-;-;-;-;4200;-;-;-;-;-;-;-;-;-;4055;-;-;1700;55202;28040;949;-;-;17979;4469;-;-;-;-;-;-;13500;-;-;-;-;-;-;-;-;-;-;-;-;29000;-;-;3390;-;-;-;6530;-;-;-;-;-;-;-;766788
2011;05111000;Düsseldorf, krfr. Stadt;6181;Erstattung aus der Einheitslastenabrechnung;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2011;05111000;Düsseldorf, krfr. Stadt;6182;Allgemeine Umlagen von Gemeinden (GV);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2011;05111000;Düsseldorf, krfr. Stadt;6211;Ersatz sozialer Leistungen außerhalb von Einricht.;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2728620;991768;1113358;-;35243;-;-;-;-;-;649184;-;-;497243;-;-;587345;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6602761
2011;05111000;Düsseldorf, krfr. Stadt;6221;Ersatz sozialer Leistungen in Einrichtungen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8969504;4525284;25213;-;-;-;-;-;-;-;-;-;-;999;-;-;2948549;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16469549
2011;05111000;Düsseldorf, krfr. Stadt;6230;Schuldendiensth. v.: Bund;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2011;05111000;Düsseldorf, krfr. Stadt;6231;Schuldendiensth. v.: Land;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2011;05111000;Düsseldorf, krfr. Stadt;6232;Schuldendiensth. v.: Gemeinden (GV);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2011;05111000;Düsseldorf, krfr. Stadt;6233;Schuldendiensth. v.: Zweckverb. u. dgl.;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2011;05111000;Düsseldorf, krfr. Stadt;6234;Schuldendiensth. v.: gesetzl. SV;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2011;05111000;Düsseldorf, krfr. Stadt;6235;Schuldendiensth. v.: verb. Untern.;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2011;05111000;Düsseldorf, krfr. Stadt;6236;Schuldendiensth. v.: sonst. öfftl. Sonderrechn.;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2011;05111000;Düsseldorf, krfr. Stadt;6237;Schuldendiensth. v.: priv. Untern.;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2011;05111000;Düsseldorf, krfr. Stadt;6238;Schuldendiensth. v.: übrige Bereiche;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2011;05111000;Düsseldorf, krfr. Stadt;6291;Andere sonstige Transfereinzahlungen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;600000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;600000
2011;05111000;Düsseldorf, krfr. Stadt;6311;Verwaltungsgebühren;162651;-;14050079;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29999;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3720;-;-;-;-;3600;-;-;-;-;-;1176;1547710;-;-;-;846732;8115978;91837;120807;-;-;-;-;-;-;849644;9024;92233;38464;-;330724;-;-;-;61746;-;20014;2278;-;288156;-;-;-;-;-;-;26666572
2011;05111000;Düsseldorf, krfr. Stadt;6321;Benutzungsgebühren und ähnliche Entgelte;-;-;1437630;1163067;22060839;-;-;-;-;-;-;-;-;-;3358013;-;-;1652;-;-;-;2146894;-;-;-;-;-;-;-;-;2625092;-;-;-;-;-;-;-;-;-;-;1919975;-;-;6999128;-;9394925;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;79982187;-;1359144;7533;183261;17708;26840123;5542304;-;-;-;369139;-;12177183;-;-;-;-;-;3176286;-;-;-;180762083
2011;05111000;Düsseldorf, krfr. Stadt;6361;Zweckgebundene Abgaben;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2011;05111000;Düsseldorf, krfr. Stadt;6411;Mieten und Pachten;32428961;1176;71013;-;-;-;285514;79199;64309;162222;45617;46315;86290;-;-;-;4686;58487;7200;-;718131;9421;63646;4875;2000;79505;-;-;-;-;242183;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6500;41080;-;-;-;43423;-;-;4664499;-;-;-;-;-;-;-;-;-;54578433;2898717;31933;208154;148853;-;3074519;1342601;-;-;1815745;23334;140344;4335;5421;-;-;438;4427172;-;-;-;107916251
2011;05111000;Düsseldorf, krfr. Stadt;6421;Einzahlungen aus Verkauf;4052977;1407;102750;-;-;-;950;32619;20530;31681;-;58292;-;-;-;375;8468;32788;51338;-;47639;50;-;-;-;400;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;147617;-;-;40;-;-;-;-;-;-;5556;-;-;-;-;-;516;-;-;31528;-;450654;15;193203;-;-;40;-;-;-;-;5271433
2011;05111000;Düsseldorf, krfr. Stadt;6461;Sonstige privatrechtliche Leistungsentgelte;8245741;8098;1535336;1205495;202620;-;1676;-;-;39;-;-;3600;-;14062;243;19725;158239;1063149;94700;8762504;4044;3565904;972383;42771;611345;-;-;-;-;126724;-;-;-;-;-;-;-;-;-;-;-;101099;-;2586751;770238;47581;-;-;75947;185817;-;1550;311684;76787;-;-;-;-;-;-;-;4676427;-;983267;360;41366;41607;-;-;-;-;-;14417;20283;4024;-;19824;92;-;1579414;-;-;-;-;38176933
2011;05111000;Düsseldorf, krfr. Stadt;6480;Kostenerst., -umlagen: Bund;189742;626652;-;12612;-;-;-;-;-;-;-;-;-;-;-;3178;-;-;-;-;-;-;418110;-;-;-;-;-;-;-;3268;1136;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1254698
2011;05111000;Düsseldorf, krfr. Stadt;6481;Kostenerst., -umlagen: Land;171153;-;43902;57655;-;-;-;-;-;-;-;-;-;6336;-;-;-;-;-;-;-;-;22077;-;-;-;-;7937643;-;-;-;-;1604691;-;-;-;-;3212291;-;-;-;-;-;-;-;21267;4383;184125;-;-;72632;-;-;-;-;-;61711;-;-;-;-;-;-;-;-;-;3769;25977;-;-;-;-;-;-;6886;511359;-;28169;-;-;-;-;-;-;-;13976026
2011;05111000;Düsseldorf, krfr. Stadt;6482;Kostenerst., -umlagen: Gemeinden (GV);697093;-;-;-;-;-;-;-;-;-;-;-;-;-;150000;-;-;35583;-;-;122660;-;-;-;-;-;-;-;119989;-;-;-;-;-;-;-;-;-;-;-;80409;-;-;5395241;2446780;-;13000;-;-;-;201242;-;-;-;11770;-;757;-;-;-;-;-;-;-;-;-;6271;-;-;-;-;-;-;-;-;-;-;-;367050;-;-;-;-;-;-;9647845
2011;05111000;Düsseldorf, krfr. Stadt;6483;Kostenerst.,-umlagen: Zweckverb. u. dgl.;2009;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10206;-;-;-;-;-;259784;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;289;-;-;-;-;-;-;-;-;-;-;-;-;-;14788650;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15060938
2011;05111000;Düsseldorf, krfr. Stadt;6484;Kostenerst.,-umlagen: gesetzl.SV;3452;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4857334;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;307831;341849;-;-;-;-;-;35499;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5545965
2011;05111000;Düsseldorf, krfr. Stadt;6485;Kostenerst.,-umlagen: verb. Untern.;2720159;-;30010;-;-;-;5456;2728;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;303;90209;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;380;-;1828;-;-;-;-;2851073
2011;05111000;Düsseldorf, krfr. Stadt;6486;Kostenerst.,-umlagen: sonst.öfftl.Sonderrech.;27613;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;500;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28113
2011;05111000;Düsseldorf, krfr. Stadt;6487;Kostenerst.,-umlagen: priv. Untern.;781861;-;10181;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6884;-;-;261;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;810;197;-;-;1660;178078;643;-;-;-;-;-;-;-;-;57253;-;-;-;-;-;45000;-;-;-;-;-;-;-;4143;-;180000;705902;-;-;-;1972873
2011;05111000;Düsseldorf, krfr. Stadt;6488;Kostenerst., -umlagen: übrige Bereiche;81617;-;500212;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19754;-;-;-;-;27639;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;80567;-;-;-;-;-;-;-;-;104877;-;-;-;-;419022;-;-;-;-;-;-;-;-;-;265;-;-;-;-;-;-;-;-;469;-;-;-;-;23696;-;-;563;-;-;-;1258681
2011;05111000;Düsseldorf, krfr. Stadt;6491;Leistungen für Unterkunft / Heizung, Leistungsb.;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;59794977;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;59794977
2011;05111000;Düsseldorf, krfr. Stadt;6492;Arbeitslosengeld II, Leistungsb.;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2011;05111000;Düsseldorf, krfr. Stadt;6493;Eingliederung II Arbeitssuch., Leistungsb.;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2011;05111000;Düsseldorf, krfr. Stadt;6511;Konzessionsabgaben;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36494871;3117466;12237522;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;51849859
2011;05111000;Düsseldorf, krfr. Stadt;6521;Einzahlungen aus Steuern;2474000;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24192;146;-;94774;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3991434;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;209258;20126506;-;-;-;-;7648;-;-;-;-;396372;374244;-;-;-;27698574
2011;05111000;Düsseldorf, krfr. Stadt;6561;Bußgelder;38560;-;17145333;-;-;-;-;-;-;-;-;-;-;-;-;22850;-;-;-;-;-;-;-;-;-;-;-;750;229;-;-;5799;-;-;-;-;-;-;-;-;6114;-;-;-;-;-;-;-;-;-;-;-;-;-;-;164973;3897;-;-;-;-;-;330;-;-;-;-;-;-;-;-;-;-;-;-;-;32658;-;5407;-;-;3430;-;-;-;17430330
2011;05111000;Düsseldorf, krfr. Stadt;6562;Säumniszuschläge;2803327;-;459;-;-;-;-;-;-;-;-;-;-;-;132;-;-;-;-;-;-;-;624;-;3330;-;-;254;856;-;-;-;-;-;-;-;-;-;-;-;21;-;-;-;2602;92;15;-;-;-;-;-;-;-;13688;-;-;-;-;-;-;-;2295;-;-;-;-;-;1386;-;-;-;-;-;-;1545;-;-;-;-;-;-;-;19632272;-;22462898
2011;05111000;Düsseldorf, krfr. Stadt;6563;Einz. a. Inanspruchn. Gewährverträge/Bürgschaften;670906;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;670906
2011;05111000;Düsseldorf, krfr. Stadt;6591;Sonst. Einzahlungen aus lfd. Verwaltungstätigkeit;2152753;-;190695;20498;8445;-;256146;84955;109761;299221;77732;67812;263367;981;732;19133;-;22329;-;-;144420;13443;59631;6421;-;5593;-;81469;-;-;196268;-;-;-;-;-;-;-;14057;-;44443;261895;-;17318;21487;215403;21858;-;-;-;27086;-;845;1135880;243033;5006;26649;181;17915;-;-;-;18595;-;1481271;-;704;-;17439;150;-;-;-;515091;6321;5480;-;10000;29441;-;2950;324065;-;2295126;-;10841494
2011;05111000;Düsseldorf, krfr. Stadt;6610;Zinseinzahlungen: Bund;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2011;05111000;Düsseldorf, krfr. Stadt;6611;Zinseinzahlungen: Land;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2011;05111000;Düsseldorf, krfr. Stadt;6612;Zinseinzahlungen: Gemeinden (GV);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;791879;-;-;-;-;-;-;-;-;-;-;-;-;-;-;791879
2011;05111000;Düsseldorf, krfr. Stadt;6613;Zinseinzahlungen: Zweckverb. u. dgl.;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2011;05111000;Düsseldorf, krfr. Stadt;6614;Zinseinzahlungen: gesetzl. SV;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2011;05111000;Düsseldorf, krfr. Stadt;6615;Zinseinzahlungen: verb. Untern.;907119;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13383;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12;-;-;-;-;-;-;-;-;-;-;-;-;-;13138;933652
2011;05111000;Düsseldorf, krfr. Stadt;6616;Zinseinzahlungen: sonst. öfftl. Sonderrech.;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;35679;35679
2011;05111000;Düsseldorf, krfr. Stadt;6617;Zinseinzahlungen: Kreditinstitute;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1511835;1511835
2011;05111000;Düsseldorf, krfr. Stadt;6618;Zinseinzahlungen: sonst. inländ. Bereich;175067;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5349;-;-;-;199254;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22418;-;-;-;-;-;-;-;-;-;-;115;402203
2011;05111000;Düsseldorf, krfr. Stadt;6619;Zinseinzahlungen: sonst. ausl. Bereich.;66830;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;66830
2011;05111000;Düsseldorf, krfr. Stadt;6651;Gewinnanteile von verb. Untern. / Beteil.;1287510;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4458;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3779840;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;110438;-;-;-;5182246
2011;05111000;Düsseldorf, krfr. Stadt;6691;Sonstige Finanzeinzahlungen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17603;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;222146;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7575750;-;-;133844;7949343
2011;05111000;Düsseldorf, krfr. Stadt;6810;Investitionszuwend.: Bund;-;-;-;3255;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26573881;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26577136
2011;05111000;Düsseldorf, krfr. Stadt;6811;Investitionszuwend.: Land;14261924;-;-;791472;-;-;-;-;67340;251063;-;92402;-;-;915734;-;17500;295000;-;-;-;-;193269;-;-;-;-;-;-;-;-;-;-;-;-;-;14759;-;-;-;-;1567204;-;-;9706349;-;-;-;-;-;-;-;-;309900;1006611;-;-;-;-;-;-;-;-;-;605865;-;-;2025726;-;-;34077140;-;-;337777;1930400;-;519790;-;779000;-;-;103748;-;32012516;-;101882489
